index,hit@1,hit@3,lon,lat,probabilities
1323,-1,1,22.06778696,37.0889248,"[[0.040802001953125, 0.062347412109375, 0.1982421875, 0.145263671875, 0.1085205078125, 0.038787841796875, 0.05804443359375, 0.0843505859375, 0.2008056640625, 0.062744140625]]"
1324,1,1,-1.859684388,53.44299885,"[[0.06854248046875, 0.061859130859375, 0.0648193359375, 0.07086181640625, 0.05450439453125, 0.07281494140625, 0.341552734375, 0.048309326171875, 0.050567626953125, 0.166259765625]]"
1325,1,1,-4.849361978,36.82985192,"[[0.08404541015625, 0.048583984375, 0.0660400390625, 0.054840087890625, 0.0799560546875, 0.10858154296875, 0.223388671875, 0.0421142578125, 0.062744140625, 0.229736328125]]"
1326,1,1,25.7061479,41.85323251,"[[0.1717529296875, 0.06463623046875, 0.040008544921875, 0.07611083984375, 0.0809326171875, 0.31005859375, 0.0665283203125, 0.052764892578125, 0.056640625, 0.08062744140625]]"
1327,1,1,32.7943213,34.71670961,"[[0.11065673828125, 0.2178955078125, 0.0653076171875, 0.0845947265625, 0.0831298828125, 0.088134765625, 0.052825927734375, 0.181396484375, 0.061981201171875, 0.054046630859375]]"
1328,1,1,22.46956106,39.790925,"[[0.0682373046875, 0.061248779296875, 0.06439208984375, 0.0682373046875, 0.054840087890625, 0.072998046875, 0.340087890625, 0.046661376953125, 0.04925537109375, 0.1739501953125]]"
1329,1,1,33.22464176,34.80053475,"[[0.060638427734375, 0.1793212890625, 0.11834716796875, 0.0753173828125, 0.125244140625, 0.048309326171875, 0.05560302734375, 0.1715087890625, 0.09539794921875, 0.0703125]]"
1330,1,1,22.11182154,37.1002376,"[[0.054290771484375, 0.141845703125, 0.14404296875, 0.0799560546875, 0.10931396484375, 0.04473876953125, 0.0367431640625, 0.19775390625, 0.144287109375, 0.047088623046875]]"
1331,1,1,23.7721646,38.21190539,"[[0.1903076171875, 0.06732177734375, 0.037506103515625, 0.08941650390625, 0.07867431640625, 0.287353515625, 0.0682373046875, 0.053436279296875, 0.04901123046875, 0.07867431640625]]"
1332,1,1,22.45413347,39.77940389,"[[0.07891845703125, 0.09698486328125, 0.117919921875, 0.061767578125, 0.1900634765625, 0.08758544921875, 0.0433349609375, 0.0943603515625, 0.148681640625, 0.0804443359375]]"
1333,1,1,-4.127308667,39.85178774,"[[0.03533935546875, 0.07061767578125, 0.24267578125, 0.08123779296875, 0.09967041015625, 0.036102294921875, 0.053985595703125, 0.094482421875, 0.228271484375, 0.0576171875]]"
1334,1,1,-2.512782765,53.92731657,"[[0.09619140625, 0.07373046875, 0.10418701171875, 0.0872802734375, 0.175048828125, 0.11798095703125, 0.054840087890625, 0.07318115234375, 0.12066650390625, 0.096923828125]]"
1335,1,1,-6.213343469,36.95791477,"[[0.1898193359375, 0.0843505859375, 0.0361328125, 0.0648193359375, 0.0751953125, 0.30908203125, 0.05810546875, 0.06402587890625, 0.048248291015625, 0.0701904296875]]"
1336,1,1,33.19156765,34.80114488,"[[0.146728515625, 0.08172607421875, 0.05035400390625, 0.240234375, 0.0703125, 0.1448974609375, 0.06304931640625, 0.08184814453125, 0.06488037109375, 0.0560302734375]]"
1337,-1,1,-4.684084867,55.81369169,"[[0.1947021484375, 0.07965087890625, 0.04083251953125, 0.140869140625, 0.0909423828125, 0.210693359375, 0.055999755859375, 0.06622314453125, 0.051605224609375, 0.0684814453125]]"
1338,1,1,22.13340727,37.07659826,"[[0.1136474609375, 0.0704345703125, 0.062042236328125, 0.2685546875, 0.07830810546875, 0.127685546875, 0.0640869140625, 0.074951171875, 0.08380126953125, 0.056365966796875]]"
1339,1,1,11.18628292,47.18305974,"[[0.040313720703125, 0.0567626953125, 0.19970703125, 0.07598876953125, 0.105224609375, 0.04833984375, 0.0552978515625, 0.076171875, 0.275390625, 0.0667724609375]]"
1340,1,1,32.72443813,34.70382421,"[[0.1690673828125, 0.07098388671875, 0.0413818359375, 0.06292724609375, 0.08038330078125, 0.312744140625, 0.065185546875, 0.057708740234375, 0.057464599609375, 0.08221435546875]]"
1341,1,1,-6.305694898,53.05068155,"[[0.147705078125, 0.08734130859375, 0.048919677734375, 0.2318115234375, 0.06982421875, 0.1429443359375, 0.06549072265625, 0.085693359375, 0.0631103515625, 0.0572509765625]]"
1342,1,1,-3.550782468,55.49758774,"[[0.07806396484375, 0.05706787109375, 0.0687255859375, 0.04888916015625, 0.08331298828125, 0.093994140625, 0.2242431640625, 0.0455322265625, 0.059539794921875, 0.2406005859375]]"
1343,1,1,32.97599566,34.73415131,"[[0.061614990234375, 0.10552978515625, 0.1324462890625, 0.06280517578125, 0.1661376953125, 0.0648193359375, 0.04083251953125, 0.1290283203125, 0.164306640625, 0.072509765625]]"
1344,1,1,-1.811769898,53.3939114,"[[0.1796875, 0.08575439453125, 0.037261962890625, 0.06146240234375, 0.07427978515625, 0.30859375, 0.06658935546875, 0.060821533203125, 0.049041748046875, 0.0765380859375]]"
1345,1,1,-3.592643558,55.54411002,"[[0.16259765625, 0.0653076171875, 0.043304443359375, 0.06915283203125, 0.08380126953125, 0.308349609375, 0.06573486328125, 0.05596923828125, 0.062164306640625, 0.08367919921875]]"
1346,1,1,5.810052998,43.67555186,"[[0.1912841796875, 0.1077880859375, 0.04034423828125, 0.1553955078125, 0.0789794921875, 0.180908203125, 0.052642822265625, 0.0869140625, 0.048614501953125, 0.0570068359375]]"
1347,1,1,-5.660954656,37.7029683,"[[0.173095703125, 0.07989501953125, 0.039703369140625, 0.0611572265625, 0.07659912109375, 0.311767578125, 0.06585693359375, 0.059539794921875, 0.05352783203125, 0.078857421875]]"
1348,1,1,-3.481084837,55.76326214,"[[0.07025146484375, 0.07342529296875, 0.130859375, 0.091064453125, 0.1837158203125, 0.0748291015625, 0.0618896484375, 0.0714111328125, 0.1361083984375, 0.10638427734375]]"
1349,-1,1,11.53624568,47.17668885,"[[0.20947265625, 0.1278076171875, 0.03558349609375, 0.05584716796875, 0.07794189453125, 0.2384033203125, 0.06024169921875, 0.08111572265625, 0.038848876953125, 0.07470703125]]"
1350,-1,1,11.51080622,47.18309903,"[[0.05474853515625, 0.0511474609375, 0.08929443359375, 0.060577392578125, 0.07049560546875, 0.056793212890625, 0.288330078125, 0.043701171875, 0.06610107421875, 0.2188720703125]]"
1351,1,1,-6.455768535,53.01887117,"[[0.037933349609375, 0.05364990234375, 0.2392578125, 0.07421875, 0.11004638671875, 0.040771484375, 0.06756591796875, 0.07159423828125, 0.22412109375, 0.0809326171875]]"
1352,-1,1,11.17555967,47.13061239,"[[0.216796875, 0.089111328125, 0.03704833984375, 0.102783203125, 0.08673095703125, 0.229248046875, 0.05450439453125, 0.06884765625, 0.045166015625, 0.0697021484375]]"
1353,1,1,-15.71978076,28.00260346,"[[0.05145263671875, 0.06683349609375, 0.118408203125, 0.0531005859375, 0.093994140625, 0.048828125, 0.2119140625, 0.057586669921875, 0.08367919921875, 0.2142333984375]]"
1354,-1,-1,-3.470584821,55.75162541,"[[0.053070068359375, 0.1573486328125, 0.14453125, 0.0604248046875, 0.1383056640625, 0.044647216796875, 0.051177978515625, 0.1536865234375, 0.1270751953125, 0.06964111328125]]"
1355,1,1,23.33673051,38.09001929,"[[0.036376953125, 0.06475830078125, 0.2498779296875, 0.07525634765625, 0.1083984375, 0.03729248046875, 0.057159423828125, 0.08795166015625, 0.2176513671875, 0.0653076171875]]"
1356,1,1,-3.646998565,40.07819319,"[[0.0853271484375, 0.1456298828125, 0.10009765625, 0.053009033203125, 0.1729736328125, 0.08209228515625, 0.0430908203125, 0.1341552734375, 0.10772705078125, 0.07598876953125]]"
1357,1,1,11.56139771,47.16442993,"[[0.042083740234375, 0.10418701171875, 0.183837890625, 0.08575439453125, 0.09857177734375, 0.042755126953125, 0.04229736328125, 0.12213134765625, 0.2330322265625, 0.04534912109375]]"
1358,1,1,33.46919422,35.1261607,"[[0.05633544921875, 0.055877685546875, 0.157470703125, 0.08062744140625, 0.126220703125, 0.07073974609375, 0.049652099609375, 0.0692138671875, 0.261962890625, 0.0718994140625]]"
1359,1,1,33.17732439,34.78943555,"[[0.0457763671875, 0.069091796875, 0.172119140625, 0.07574462890625, 0.11083984375, 0.058746337890625, 0.044891357421875, 0.089111328125, 0.27587890625, 0.057708740234375]]"
1360,1,1,23.89441216,38.05147903,"[[0.10296630859375, 0.066650390625, 0.06597900390625, 0.28564453125, 0.0694580078125, 0.11138916015625, 0.07421875, 0.0758056640625, 0.087646484375, 0.06011962890625]]"
1361,1,1,23.43151994,38.08974432,"[[0.07916259765625, 0.2225341796875, 0.0831298828125, 0.07861328125, 0.09625244140625, 0.05859375, 0.050628662109375, 0.2088623046875, 0.0673828125, 0.054840087890625]]"
1362,-1,1,32.78016975,34.69909717,"[[0.053619384765625, 0.05706787109375, 0.1768798828125, 0.146484375, 0.122802734375, 0.054290771484375, 0.047821044921875, 0.07794189453125, 0.2030029296875, 0.060211181640625]]"
1363,-1,1,-3.723211158,55.3963814,"[[0.07415771484375, 0.1314697265625, 0.12286376953125, 0.1064453125, 0.131591796875, 0.056671142578125, 0.07318115234375, 0.10906982421875, 0.10260009765625, 0.0919189453125]]"
1364,1,1,-1.829856142,53.46024679,"[[0.08349609375, 0.09002685546875, 0.080078125, 0.2705078125, 0.0755615234375, 0.07781982421875, 0.053253173828125, 0.1202392578125, 0.102783203125, 0.04608154296875]]"
1365,1,1,22.08257487,37.10050825,"[[0.048065185546875, 0.055755615234375, 0.16064453125, 0.1656494140625, 0.093505859375, 0.051025390625, 0.04791259765625, 0.0845947265625, 0.241943359375, 0.050994873046875]]"
1366,1,1,22.38281822,39.83996689,"[[0.04278564453125, 0.06658935546875, 0.1878662109375, 0.07562255859375, 0.10986328125, 0.050506591796875, 0.04718017578125, 0.08526611328125, 0.275390625, 0.058837890625]]"
1367,1,1,-1.670881749,53.42851488,"[[0.041046142578125, 0.11700439453125, 0.19384765625, 0.10113525390625, 0.087890625, 0.035858154296875, 0.0478515625, 0.1583251953125, 0.1712646484375, 0.0457763671875]]"
1368,1,1,-4.759026537,36.85902383,"[[0.039459228515625, 0.054168701171875, 0.1953125, 0.08721923828125, 0.09515380859375, 0.045257568359375, 0.06585693359375, 0.0762939453125, 0.267333984375, 0.07415771484375]]"
1369,-1,1,-0.90138084,39.53336272,"[[0.055145263671875, 0.06787109375, 0.1640625, 0.132568359375, 0.135498046875, 0.0516357421875, 0.0616455078125, 0.08013916015625, 0.1729736328125, 0.078369140625]]"
1370,1,1,25.03115165,35.32492241,"[[0.0782470703125, 0.07635498046875, 0.08648681640625, 0.299072265625, 0.06842041015625, 0.06866455078125, 0.07666015625, 0.09326171875, 0.0963134765625, 0.056610107421875]]"
1371,-1,-1,11.29123673,47.03063104,"[[0.15869140625, 0.1480712890625, 0.050811767578125, 0.0592041015625, 0.1085205078125, 0.189453125, 0.037994384765625, 0.12347412109375, 0.0634765625, 0.06024169921875]]"
1372,1,1,-0.768596888,38.28579224,"[[0.1710205078125, 0.06976318359375, 0.040679931640625, 0.0640869140625, 0.0799560546875, 0.31201171875, 0.0677490234375, 0.055419921875, 0.055572509765625, 0.08367919921875]]"
1373,1,1,22.39827406,39.91171948,"[[0.0361328125, 0.052642822265625, 0.2149658203125, 0.09185791015625, 0.09613037109375, 0.04345703125, 0.07061767578125, 0.0677490234375, 0.253173828125, 0.0731201171875]]"
1374,1,1,-3.733474889,55.39632028,"[[0.06268310546875, 0.05450439453125, 0.0697021484375, 0.0699462890625, 0.057373046875, 0.06524658203125, 0.336181640625, 0.044891357421875, 0.05255126953125, 0.1868896484375]]"
1375,1,1,-3.961794767,40.52667095,"[[0.0770263671875, 0.1920166015625, 0.08782958984375, 0.08953857421875, 0.077392578125, 0.059478759765625, 0.050872802734375, 0.2392578125, 0.07843017578125, 0.048187255859375]]"
1376,1,1,11.08270616,47.16743995,"[[0.09539794921875, 0.0704345703125, 0.08319091796875, 0.05023193359375, 0.1395263671875, 0.10003662109375, 0.10992431640625, 0.058074951171875, 0.08074951171875, 0.21240234375]]"
1377,1,1,11.59060641,56.72031242,"[[0.07000732421875, 0.06414794921875, 0.0650634765625, 0.0712890625, 0.05462646484375, 0.07452392578125, 0.3369140625, 0.05010986328125, 0.05078125, 0.1624755859375]]"
1378,1,1,-0.948662603,41.55899635,"[[0.07147216796875, 0.06549072265625, 0.06427001953125, 0.07452392578125, 0.0550537109375, 0.076171875, 0.333740234375, 0.050537109375, 0.05072021484375, 0.1580810546875]]"
1379,-1,1,-4.27139068,36.77962332,"[[0.125732421875, 0.1358642578125, 0.0667724609375, 0.058135986328125, 0.1273193359375, 0.164794921875, 0.038421630859375, 0.1326904296875, 0.08612060546875, 0.06427001953125]]"
1380,1,1,-1.738146018,53.4701354,"[[0.03631591796875, 0.0677490234375, 0.236083984375, 0.08233642578125, 0.10687255859375, 0.03753662109375, 0.052032470703125, 0.0902099609375, 0.2318115234375, 0.059051513671875]]"
1381,1,1,-1.690804734,53.41705171,"[[0.0677490234375, 0.07122802734375, 0.10406494140625, 0.278564453125, 0.07550048828125, 0.06304931640625, 0.056060791015625, 0.10076904296875, 0.1343994140625, 0.048614501953125]]"
1382,-1,1,-6.315742939,53.04506215,"[[0.2113037109375, 0.12841796875, 0.03509521484375, 0.06024169921875, 0.07659912109375, 0.2393798828125, 0.055206298828125, 0.08648681640625, 0.039031982421875, 0.06829833984375]]"
1383,-1,1,-3.461827852,55.7886286,"[[0.060791015625, 0.1968994140625, 0.10980224609375, 0.08624267578125, 0.09271240234375, 0.04803466796875, 0.051666259765625, 0.2120361328125, 0.08917236328125, 0.052642822265625]]"
1384,1,1,-2.642135657,55.05373763,"[[0.03497314453125, 0.072509765625, 0.2493896484375, 0.07391357421875, 0.11181640625, 0.03265380859375, 0.06842041015625, 0.09075927734375, 0.18798828125, 0.0775146484375]]"
1385,-1,1,-0.940870684,41.55885702,"[[0.203369140625, 0.06817626953125, 0.044891357421875, 0.11358642578125, 0.0948486328125, 0.230712890625, 0.053131103515625, 0.058502197265625, 0.0614013671875, 0.0714111328125]]"
1386,-1,1,11.19365238,47.15366795,"[[0.1966552734375, 0.107666015625, 0.038787841796875, 0.052886962890625, 0.0853271484375, 0.265869140625, 0.058441162109375, 0.0699462890625, 0.045928955078125, 0.07843017578125]]"
1387,-1,1,32.80714869,35.08112479,"[[0.2166748046875, 0.0836181640625, 0.03973388671875, 0.07379150390625, 0.0982666015625, 0.2371826171875, 0.05816650390625, 0.06036376953125, 0.046844482421875, 0.0853271484375]]"
1388,1,1,-4.119622331,39.84600309,"[[0.1298828125, 0.209716796875, 0.054229736328125, 0.08270263671875, 0.09259033203125, 0.11126708984375, 0.048309326171875, 0.16455078125, 0.050750732421875, 0.055877685546875]]"
1389,1,1,-1.872908797,53.36627445,"[[0.07891845703125, 0.17822265625, 0.08740234375, 0.0888671875, 0.09185791015625, 0.060455322265625, 0.04547119140625, 0.23828125, 0.0777587890625, 0.052734375]]"
1390,-1,1,-3.602760026,55.37527811,"[[0.154052734375, 0.1434326171875, 0.06280517578125, 0.04827880859375, 0.1324462890625, 0.1636962890625, 0.044342041015625, 0.10186767578125, 0.07025146484375, 0.078857421875]]"
1391,-1,1,-3.410549535,55.84137887,"[[0.054595947265625, 0.0596923828125, 0.08673095703125, 0.059234619140625, 0.0692138671875, 0.05328369140625, 0.293212890625, 0.048431396484375, 0.06451416015625, 0.2109375]]"
1392,-1,1,11.57053126,47.1759242,"[[0.04608154296875, 0.048858642578125, 0.20166015625, 0.08758544921875, 0.128173828125, 0.0474853515625, 0.07281494140625, 0.059600830078125, 0.206298828125, 0.1015625]]"
1393,1,1,-4.600659058,36.6984062,"[[0.050567626953125, 0.091064453125, 0.114990234375, 0.052947998046875, 0.09912109375, 0.04583740234375, 0.1849365234375, 0.07501220703125, 0.087646484375, 0.1978759765625]]"
1394,-1,1,22.35141649,39.81934857,"[[0.0400390625, 0.04925537109375, 0.2158203125, 0.10028076171875, 0.11468505859375, 0.0433349609375, 0.06390380859375, 0.06488037109375, 0.2313232421875, 0.07635498046875]]"
1395,1,1,-2.496655692,53.98131235,"[[0.10107421875, 0.051971435546875, 0.0712890625, 0.18212890625, 0.10308837890625, 0.10784912109375, 0.11663818359375, 0.051422119140625, 0.07952880859375, 0.135009765625]]"
1396,1,1,32.89137538,34.75590512,"[[0.03607177734375, 0.07525634765625, 0.2484130859375, 0.08160400390625, 0.10455322265625, 0.03466796875, 0.05755615234375, 0.09979248046875, 0.2000732421875, 0.062103271484375]]"
1397,1,1,23.35856892,38.07787427,"[[0.035675048828125, 0.05743408203125, 0.2425537109375, 0.09307861328125, 0.108642578125, 0.03582763671875, 0.0672607421875, 0.0738525390625, 0.2115478515625, 0.07415771484375]]"
1398,1,1,32.76926199,34.79956749,"[[0.0657958984375, 0.2095947265625, 0.10101318359375, 0.0830078125, 0.08551025390625, 0.048797607421875, 0.050445556640625, 0.224365234375, 0.0823974609375, 0.04901123046875]]"
1399,1,1,-2.68263491,54.86711338,"[[0.0626220703125, 0.07696533203125, 0.1494140625, 0.051300048828125, 0.168701171875, 0.0601806640625, 0.08056640625, 0.07568359375, 0.1285400390625, 0.14599609375]]"
1400,1,1,11.31437263,47.16884212,"[[0.04034423828125, 0.0526123046875, 0.198974609375, 0.0887451171875, 0.10107421875, 0.047576904296875, 0.055938720703125, 0.07281494140625, 0.277099609375, 0.06475830078125]]"
1401,1,1,33.22879604,34.74941705,"[[0.06610107421875, 0.08599853515625, 0.10595703125, 0.2646484375, 0.077392578125, 0.0545654296875, 0.057342529296875, 0.12225341796875, 0.11669921875, 0.049102783203125]]"
1402,1,1,11.13587101,47.21723435,"[[0.06597900390625, 0.056854248046875, 0.0687255859375, 0.057525634765625, 0.060333251953125, 0.06939697265625, 0.320068359375, 0.045989990234375, 0.051849365234375, 0.2032470703125]]"
1403,1,1,33.06373394,34.75117087,"[[0.03515625, 0.076416015625, 0.2491455078125, 0.08074951171875, 0.10247802734375, 0.036041259765625, 0.0604248046875, 0.09698486328125, 0.2010498046875, 0.061614990234375]]"
1404,1,1,-0.337204735,38.49596569,"[[0.17919921875, 0.0899658203125, 0.0382080078125, 0.055267333984375, 0.08355712890625, 0.303466796875, 0.058929443359375, 0.06475830078125, 0.049346923828125, 0.0772705078125]]"
1405,1,1,11.08042365,47.10897979,"[[0.0679931640625, 0.061279296875, 0.065673828125, 0.07177734375, 0.05450439453125, 0.072265625, 0.34130859375, 0.048095703125, 0.0511474609375, 0.166015625]]"
1406,1,1,-0.641408254,41.60431057,"[[0.060791015625, 0.166015625, 0.1107177734375, 0.1002197265625, 0.09368896484375, 0.0511474609375, 0.04180908203125, 0.2274169921875, 0.1026611328125, 0.0455322265625]]"
1407,1,1,-4.758892364,36.85317023,"[[0.0721435546875, 0.1964111328125, 0.09356689453125, 0.102783203125, 0.07354736328125, 0.055511474609375, 0.0533447265625, 0.22705078125, 0.080078125, 0.045562744140625]]"
1408,1,1,-5.734059028,37.7167359,"[[0.08673095703125, 0.08868408203125, 0.0889892578125, 0.258544921875, 0.08990478515625, 0.0697021484375, 0.051666259765625, 0.10784912109375, 0.10546875, 0.052490234375]]"
1409,1,1,11.29073641,47.01894263,"[[0.05279541015625, 0.09759521484375, 0.1370849609375, 0.05816650390625, 0.10797119140625, 0.04693603515625, 0.1292724609375, 0.09552001953125, 0.10858154296875, 0.1661376953125]]"
1410,1,1,-1.866158408,38.91414592,"[[0.09210205078125, 0.2421875, 0.0732421875, 0.057861328125, 0.103515625, 0.08612060546875, 0.05218505859375, 0.1629638671875, 0.0667724609375, 0.06304931640625]]"
1411,-1,1,11.34017433,47.4410585,"[[0.18896484375, 0.08453369140625, 0.044921875, 0.09967041015625, 0.09649658203125, 0.2447509765625, 0.040435791015625, 0.07379150390625, 0.0693359375, 0.0570068359375]]"
1412,1,1,11.17484454,47.11307536,"[[0.1685791015625, 0.08245849609375, 0.041748046875, 0.058868408203125, 0.08099365234375, 0.308837890625, 0.0615234375, 0.06304931640625, 0.056549072265625, 0.0775146484375]]"
